dish_id,image_path,calories
dish_1565811000,images\dish_1565811000.png,342.850006
dish_1563391681,images\dish_1563391681.png,154.317169
dish_1565117429,images\dish_1565117429.png,390.872986
dish_1561061630,images\dish_1561061630.png,186.683746
dish_1558720097,images\dish_1558720097.png,30.34
dish_1566417442,images\dish_1566417442.png,93.830536
dish_1559844113,images\dish_1559844113.png,312.955017
dish_1563996485,images\dish_1563996485.png,178.039185
dish_1557862738,images\dish_1557862738.png,319.779999
dish_1558718649,images\dish_1558718649.png,25.84
dish_1561575033,images\dish_1561575033.png,354.445312
dish_1564082462,images\dish_1564082462.png,905.354492
dish_1560526514,images\dish_1560526514.png,183.252747
dish_1561576680,images\dish_1561576680.png,307.862427
dish_1564605293,images\dish_1564605293.png,404.167999
dish_1566331828,images\dish_1566331828.png,349.583069
dish_1562170163,images\dish_1562170163.png,53.5
dish_1564514906,images\dish_1564514906.png,199.266052
dish_1559846073,images\dish_1559846073.png,39.289997
dish_1562704616,images\dish_1562704616.png,317.781311
dish_1558116201,images\dish_1558116201.png,313.585999
dish_1566500963,images\dish_1566500963.png,5.75
dish_1568060542,images\dish_1568060542.png,583.376404
dish_1563563289,images\dish_1563563289.png,331.901978
dish_1562095340,images\dish_1562095340.png,718.957397
dish_1558633158,images\dish_1558633158.png,34.849998
dish_1561578156,images\dish_1561578156.png,31.990978
dish_1558719145,images\dish_1558719145.png,547.072998
dish_1563567722,images\dish_1563567722.png,645.323669
dish_1562691409,images\dish_1562691409.png,225.98999
dish_1567110556,images\dish_1567110556.png,127.107117
dish_1561146758,images\dish_1561146758.png,232.5
dish_1561405332,images\dish_1561405332.png,18.549999
dish_1561662190,images\dish_1561662190.png,117.318321
dish_1560368972,images\dish_1560368972.png,196.840424
dish_1568060697,images\dish_1568060697.png,133.880005
